성별,생일,결혼 유무,종교 유무,직업 코드,소득,지역구,나이,직업,연령대
남성,1971,이혼,없음,910.0,241.61901596892534,광주/전남/전북/제주도,51,건설 및 광업 단순 종사원,중년
남성,1947,결혼,있음,910.0,241.61901596892534,광주/전남/전북/제주도,75,건설 및 광업 단순 종사원,노년
남성,1967,결혼,있음,910.0,241.61901596892534,대전/충남,55,건설 및 광업 단순 종사원,중년
남성,1947,결혼,있음,910.0,241.61901596892534,대전/충남,75,건설 및 광업 단순 종사원,노년
남성,1973,결혼,있음,910.0,180.6,부산/경남/울산,49,건설 및 광업 단순 종사원,중년
남성,1960,결혼,없음,910.0,210.0,부산/경남/울산,62,건설 및 광업 단순 종사원,노년
남성,1969,무응답,있음,910.0,187.5,부산/경남/울산,53,건설 및 광업 단순 종사원,중년
남성,1966,이혼,없음,910.0,241.61901596892534,수도권,56,건설 및 광업 단순 종사원,중년
남성,1978,무응답,없음,910.0,241.61901596892534,수도권,44,건설 및 광업 단순 종사원,중년
남성,1961,결혼,없음,910.0,241.61901596892534,수도권,61,건설 및 광업 단순 종사원,노년
남성,1957,결혼,없음,910.0,241.61901596892534,수도권,65,건설 및 광업 단순 종사원,노년
남성,1961,결혼,있음,910.0,241.61901596892534,수도권,61,건설 및 광업 단순 종사원,노년
남성,1974,결혼,없음,910.0,241.61901596892534,수도권,48,건설 및 광업 단순 종사원,중년
여성,1966,결혼,없음,910.0,180.0,대전/충남,56,건설 및 광업 단순 종사원,중년
남성,1987,무응답,있음,910.0,127.5,수도권,35,건설 및 광업 단순 종사원,중년
여성,1966,결혼,있음,910.0,190.0,서울,56,건설 및 광업 단순 종사원,중년
남성,1956,이혼,없음,910.0,241.61901596892534,수도권,66,건설 및 광업 단순 종사원,노년
남성,1974,결혼,있음,910.0,200.0,수도권,48,건설 및 광업 단순 종사원,중년
남성,1973,결혼,있음,910.0,241.61901596892534,대전/충남,49,건설 및 광업 단순 종사원,중년
남성,1978,결혼,없음,910.0,200.0,수도권,44,건설 및 광업 단순 종사원,중년
남성,1967,무응답,있음,910.0,136.0,강원/충북,55,건설 및 광업 단순 종사원,중년
남성,1962,결혼,없음,910.0,241.61901596892534,강원/충북,60,건설 및 광업 단순 종사원,노년
남성,1952,무응답,있음,910.0,241.61901596892534,강원/충북,70,건설 및 광업 단순 종사원,노년
남성,1970,결혼,있음,910.0,170.0,강원/충북,52,건설 및 광업 단순 종사원,중년
남성,1958,결혼,없음,910.0,148.0,대전/충남,64,건설 및 광업 단순 종사원,노년
남성,1988,무응답,없음,910.0,241.61901596892534,광주/전남/전북/제주도,34,건설 및 광업 단순 종사원,중년
남성,1963,결혼,없음,910.0,241.61901596892534,광주/전남/전북/제주도,59,건설 및 광업 단순 종사원,중년
남성,1963,이혼,없음,910.0,241.61901596892534,광주/전남/전북/제주도,59,건설 및 광업 단순 종사원,중년
남성,1955,결혼,있음,910.0,241.61901596892534,광주/전남/전북/제주도,67,건설 및 광업 단순 종사원,노년
남성,1991,무응답,있음,910.0,241.61901596892534,광주/전남/전북/제주도,31,건설 및 광업 단순 종사원,중년
남성,1966,무응답,없음,910.0,241.61901596892534,광주/전남/전북/제주도,56,건설 및 광업 단순 종사원,중년
남성,1974,결혼,없음,910.0,220.0,광주/전남/전북/제주도,48,건설 및 광업 단순 종사원,중년
남성,1989,무응답,없음,910.0,314.2,부산/경남/울산,33,건설 및 광업 단순 종사원,중년
남성,1953,결혼,없음,910.0,241.61901596892534,부산/경남/울산,69,건설 및 광업 단순 종사원,노년
여성,1964,결혼,없음,910.0,190.6,광주/전남/전북/제주도,58,건설 및 광업 단순 종사원,중년
남성,1966,이혼,없음,910.0,216.0,부산/경남/울산,56,건설 및 광업 단순 종사원,중년
남성,1978,결혼,없음,910.0,183.5,광주/전남/전북/제주도,44,건설 및 광업 단순 종사원,중년
남성,1976,무응답,있음,910.0,252.0,서울,46,건설 및 광업 단순 종사원,중년
남성,1950,결혼,없음,910.0,241.61901596892534,서울,72,건설 및 광업 단순 종사원,노년
남성,1962,결혼,있음,910.0,241.61901596892534,대전/충남,60,건설 및 광업 단순 종사원,노년
남성,1974,이혼,있음,910.0,241.61901596892534,광주/전남/전북/제주도,48,건설 및 광업 단순 종사원,중년
남성,1945,결혼,있음,910.0,76.16,서울,77,건설 및 광업 단순 종사원,노년
남성,1973,무응답,있음,910.0,300.0,서울,49,건설 및 광업 단순 종사원,중년
남성,1964,결혼,있음,910.0,241.61901596892534,대전/충남,58,건설 및 광업 단순 종사원,중년
남성,1959,이혼,없음,910.0,241.61901596892534,부산/경남/울산,63,건설 및 광업 단순 종사원,노년
남성,1969,무응답,있음,910.0,241.61901596892534,광주/전남/전북/제주도,53,건설 및 광업 단순 종사원,중년
남성,1983,무응답,있음,910.0,144.0,서울,39,건설 및 광업 단순 종사원,중년
남성,1968,결혼,없음,910.0,241.61901596892534,광주/전남/전북/제주도,54,건설 및 광업 단순 종사원,중년
남성,1974,무응답,없음,910.0,241.61901596892534,서울,48,건설 및 광업 단순 종사원,중년
남성,1950,결혼,있음,910.0,241.61901596892534,부산/경남/울산,72,건설 및 광업 단순 종사원,노년
남성,1950,결혼,없음,910.0,213.0,부산/경남/울산,72,건설 및 광업 단순 종사원,노년
남성,1989,무응답,없음,910.0,241.61901596892534,광주/전남/전북/제주도,33,건설 및 광업 단순 종사원,중년
남성,1954,결혼,있음,910.0,241.61901596892534,광주/전남/전북/제주도,68,건설 및 광업 단순 종사원,노년
남성,1957,결혼,없음,910.0,210.0,광주/전남/전북/제주도,65,건설 및 광업 단순 종사원,노년
남성,1955,이혼,없음,910.0,241.61901596892534,광주/전남/전북/제주도,67,건설 및 광업 단순 종사원,노년
남성,1970,결혼,없음,910.0,232.5,서울,52,건설 및 광업 단순 종사원,중년
남성,1957,무응답,없음,910.0,241.61901596892534,대전/충남,65,건설 및 광업 단순 종사원,노년
남성,1962,무응답,없음,910.0,241.61901596892534,부산/경남/울산,60,건설 및 광업 단순 종사원,노년
남성,1958,이혼,있음,910.0,86.3,수도권,64,건설 및 광업 단순 종사원,노년
남성,1962,결혼,있음,910.0,300.0,수도권,60,건설 및 광업 단순 종사원,노년
여성,1956,이혼,있음,910.0,241.61901596892534,대구/경북,66,건설 및 광업 단순 종사원,노년
여성,1950,이혼,있음,910.0,241.61901596892534,대구/경북,72,건설 및 광업 단순 종사원,노년
남성,1962,결혼,없음,910.0,228.0,수도권,60,건설 및 광업 단순 종사원,노년
남성,1974,결혼,없음,910.0,60.0,대전/충남,48,건설 및 광업 단순 종사원,중년
남성,1963,무응답,없음,910.0,241.61901596892534,대전/충남,59,건설 및 광업 단순 종사원,중년
남성,1966,무응답,없음,910.0,241.61901596892534,강원/충북,56,건설 및 광업 단순 종사원,중년
남성,1980,무응답,없음,910.0,241.61901596892534,수도권,42,건설 및 광업 단순 종사원,중년
여성,1992,무응답,없음,392.0,122.0,수도권,30,여행 안내 및 접수 사무원,중년
여성,1995,무응답,없음,392.0,155.5,서울,27,여행 안내 및 접수 사무원,청년
여성,1975,무응답,없음,392.0,190.0,부산/경남/울산,47,여행 안내 및 접수 사무원,중년
남성,1943,결혼,있음,392.0,20.0,대구/경북,79,여행 안내 및 접수 사무원,노년
여성,1986,무응답,있음,392.0,142.0,대구/경북,36,여행 안내 및 접수 사무원,중년
여성,1991,무응답,없음,392.0,45.0,수도권,31,여행 안내 및 접수 사무원,중년
남성,1994,무응답,없음,392.0,80.0,대전/충남,28,여행 안내 및 접수 사무원,청년
남성,1978,결혼,있음,392.0,229.3,대전/충남,44,여행 안내 및 접수 사무원,중년
남성,1963,결혼,있음,392.0,666.66,대전/충남,59,여행 안내 및 접수 사무원,중년
여성,1985,결혼,없음,392.0,266.0,서울,37,여행 안내 및 접수 사무원,중년
여성,1976,결혼,있음,392.0,30.0,광주/전남/전북/제주도,46,여행 안내 및 접수 사무원,중년
여성,1981,무응답,있음,392.0,150.0,강원/충북,41,여행 안내 및 접수 사무원,중년
여성,1987,무응답,없음,392.0,150.0,강원/충북,35,여행 안내 및 접수 사무원,중년
남성,1983,무응답,없음,761.0,191.3,서울,39,전기 및 전자기기 설치 및 수리원,중년
남성,1960,결혼,있음,761.0,397.5,서울,62,전기 및 전자기기 설치 및 수리원,노년
남성,1984,결혼,없음,761.0,266.7,수도권,38,전기 및 전자기기 설치 및 수리원,중년
남성,1978,결혼,있음,761.0,241.61901596892534,서울,44,전기 및 전자기기 설치 및 수리원,중년
남성,1983,결혼,있음,761.0,300.0,대전/충남,39,전기 및 전자기기 설치 및 수리원,중년
남성,1982,결혼,있음,761.0,410.0,수도권,40,전기 및 전자기기 설치 및 수리원,중년
남성,1983,무응답,있음,761.0,150.0,서울,39,전기 및 전자기기 설치 및 수리원,중년
남성,1977,결혼,없음,761.0,341.6,서울,45,전기 및 전자기기 설치 및 수리원,중년
남성,1968,결혼,있음,761.0,526.4,서울,54,전기 및 전자기기 설치 및 수리원,중년
남성,1974,결혼,없음,761.0,116.0,서울,48,전기 및 전자기기 설치 및 수리원,중년
남성,1973,결혼,없음,761.0,241.61901596892534,수도권,49,전기 및 전자기기 설치 및 수리원,중년
남성,1970,결혼,없음,761.0,187.7,서울,52,전기 및 전자기기 설치 및 수리원,중년
남성,1986,무응답,없음,761.0,230.6,서울,36,전기 및 전자기기 설치 및 수리원,중년
남성,1985,결혼,없음,761.0,283.7,수도권,37,전기 및 전자기기 설치 및 수리원,중년
남성,1970,이혼,있음,761.0,206.0,부산/경남/울산,52,전기 및 전자기기 설치 및 수리원,중년
남성,1959,결혼,없음,761.0,250.0,부산/경남/울산,63,전기 및 전자기기 설치 및 수리원,노년
남성,1979,무응답,없음,761.0,200.0,부산/경남/울산,43,전기 및 전자기기 설치 및 수리원,중년
남성,1983,무응답,없음,761.0,241.61901596892534,부산/경남/울산,39,전기 및 전자기기 설치 및 수리원,중년
남성,1970,결혼,있음,761.0,241.61901596892534,부산/경남/울산,52,전기 및 전자기기 설치 및 수리원,중년
남성,1981,무응답,없음,761.0,247.3,부산/경남/울산,41,전기 및 전자기기 설치 및 수리원,중년
남성,1979,결혼,없음,761.0,370.5,수도권,43,전기 및 전자기기 설치 및 수리원,중년
남성,1978,무응답,없음,761.0,207.5,대구/경북,44,전기 및 전자기기 설치 및 수리원,중년
남성,1986,무응답,없음,761.0,266.6,수도권,36,전기 및 전자기기 설치 및 수리원,중년
남성,1989,무응답,없음,761.0,207.0,수도권,33,전기 및 전자기기 설치 및 수리원,중년
남성,1987,무응답,없음,761.0,220.0,수도권,35,전기 및 전자기기 설치 및 수리원,중년
남성,1968,결혼,없음,761.0,248.4,수도권,54,전기 및 전자기기 설치 및 수리원,중년
남성,1954,결혼,있음,761.0,241.61901596892534,수도권,68,전기 및 전자기기 설치 및 수리원,노년
남성,1979,결혼,있음,761.0,300.0,광주/전남/전북/제주도,43,전기 및 전자기기 설치 및 수리원,중년
남성,1969,결혼,있음,761.0,229.0,대전/충남,53,전기 및 전자기기 설치 및 수리원,중년
남성,1972,결혼,없음,761.0,215.0,대전/충남,50,전기 및 전자기기 설치 및 수리원,중년
남성,1975,무응답,있음,761.0,90.0,수도권,47,전기 및 전자기기 설치 및 수리원,중년
남성,1959,결혼,없음,761.0,169.0,수도권,63,전기 및 전자기기 설치 및 수리원,노년
남성,1961,결혼,있음,761.0,250.0,수도권,61,전기 및 전자기기 설치 및 수리원,노년
남성,1970,결혼,없음,761.0,662.5,수도권,52,전기 및 전자기기 설치 및 수리원,중년
남성,1953,결혼,있음,761.0,181.7,수도권,69,전기 및 전자기기 설치 및 수리원,노년
남성,1979,결혼,없음,761.0,241.61901596892534,대전/충남,43,전기 및 전자기기 설치 및 수리원,중년
남성,1949,결혼,없음,761.0,216.0,수도권,73,전기 및 전자기기 설치 및 수리원,노년
남성,1973,결혼,없음,761.0,241.61901596892534,수도권,49,전기 및 전자기기 설치 및 수리원,중년
남성,1980,무응답,있음,761.0,150.0,강원/충북,42,전기 및 전자기기 설치 및 수리원,중년
남성,1982,결혼,없음,761.0,277.3,강원/충북,40,전기 및 전자기기 설치 및 수리원,중년
남성,1976,결혼,있음,761.0,341.66,강원/충북,46,전기 및 전자기기 설치 및 수리원,중년
남성,1980,결혼,없음,761.0,280.0,대전/충남,42,전기 및 전자기기 설치 및 수리원,중년
남성,1973,결혼,없음,761.0,210.0,대전/충남,49,전기 및 전자기기 설치 및 수리원,중년
남성,1979,결혼,없음,761.0,275.0,부산/경남/울산,43,전기 및 전자기기 설치 및 수리원,중년
남성,1969,결혼,없음,761.0,241.61901596892534,광주/전남/전북/제주도,53,전기 및 전자기기 설치 및 수리원,중년
남성,1965,결혼,없음,761.0,241.61901596892534,광주/전남/전북/제주도,57,전기 및 전자기기 설치 및 수리원,중년
남성,1967,결혼,없음,761.0,319.9,대구/경북,55,전기 및 전자기기 설치 및 수리원,중년
남성,1971,결혼,없음,761.0,241.61901596892534,대구/경북,51,전기 및 전자기기 설치 및 수리원,중년
남성,1982,결혼,없음,761.0,241.61901596892534,대구/경북,40,전기 및 전자기기 설치 및 수리원,중년
남성,1977,결혼,없음,761.0,408.0,부산/경남/울산,45,전기 및 전자기기 설치 및 수리원,중년
남성,1976,결혼,없음,761.0,209.6,광주/전남/전북/제주도,46,전기 및 전자기기 설치 및 수리원,중년
남성,1968,결혼,없음,761.0,241.61901596892534,광주/전남/전북/제주도,54,전기 및 전자기기 설치 및 수리원,중년
남성,1983,결혼,없음,761.0,316.0,수도권,39,전기 및 전자기기 설치 및 수리원,중년
남성,1976,결혼,없음,761.0,283.0,수도권,46,전기 및 전자기기 설치 및 수리원,중년
남성,1973,결혼,없음,761.0,389.9,수도권,49,전기 및 전자기기 설치 및 수리원,중년
남성,1965,결혼,없음,761.0,241.61901596892534,광주/전남/전북/제주도,57,전기 및 전자기기 설치 및 수리원,중년
남성,1975,결혼,있음,761.0,300.0,광주/전남/전북/제주도,47,전기 및 전자기기 설치 및 수리원,중년
남성,1959,결혼,있음,761.0,300.0,부산/경남/울산,63,전기 및 전자기기 설치 및 수리원,노년
남성,1972,결혼,없음,761.0,241.61901596892534,부산/경남/울산,50,전기 및 전자기기 설치 및 수리원,중년
남성,1962,결혼,없음,761.0,437.5,대구/경북,60,전기 및 전자기기 설치 및 수리원,노년
